,04CN_1,04CN_2,05CN_1,05CN_2,14CN_1,14CN_2,04CT_1,04CT_2,05CT_1,05CT_2,14CT_1,14CT_2,p_value,mean_T_N
chr13_47440000_48560000,-0.468222425397931,-0.6826707035913,-0.907287832912115,-0.933147441705155,-0.119667292840617,-0.817445866451741,0.289852717328635,0.701230924056438,-0.702873502343013,-0.72930488163568,-0.747099566290173,-0.891568687118339,0.3125,0.30811309448278795
chr13_48560000_49440000,0.330761326974189,0.161974361292679,0.28765008929154,0.402878298017075,0.258901082797937,0.423246504176744,0.889243877716308,0.824721399412903,-0.147836240039228,-0.0846212398384714,-0.0164760096564412,-0.0357057617747069,1.0,-0.0726809394549667
chr13_49440000_49840000,0.173977771613364,0.351786980467807,0.379880228066836,0.317268253561292,0.566499131244222,0.188543614054185,1.06136112656995,1.25219394180344,0.143168034062252,-0.143121206958973,-0.130583597713057,0.032416207360188,1.0,0.03957975435268235
chr13_49840000_50320000,0.836150021518504,0.958226324563959,0.731362874612415,0.688776315335052,0.661183717955337,0.808977487226968,1.57762900038824,1.91259024365201,0.251307826937854,0.286690145254154,0.631974852345893,0.385588369458236,1.0,0.06018394947069183
chr13_50320000_51760000,0.365141663892945,0.217465176361895,0.203970060498162,0.150583761421673,0.455073397468752,0.349930408991804,1.07529594241556,0.965453456332607,-0.160579628417943,-0.151345549450946,-0.00568127120025907,0.0898057940155332,1.0,0.01179737917655349
chr13_51760000_52480000,0.252108097269553,0.427604671951763,0.361973245533666,0.535850428023088,0.74889215188193,0.37822389166653,1.51303906851454,1.41278201530807,0.0820970572195465,0.175218414274394,0.325307976428271,0.421329800976847,0.84375,0.2041869743991897
chr13_52480000_52840000,0.729350121093198,0.823733163121812,0.0827791001052185,0.31232903173087,0.265626072590534,0.623797044805124,1.7598254179568,1.8647775473503,0.699834653850207,0.628915266591861,1.09214632874487,1.14557780322828,0.03125,0.7255770807125936
chr13_52840000_53160000,-0.161479276417994,0.00245197969392114,0.35684778579293,0.300505225512749,0.494925392199393,0.453373668583607,0.833495112618026,1.01638266043793,-0.411903558240977,-0.35160077066324,0.276598660193503,-0.00360020464223042,1.0,-0.014542145943599122
chr13_55800000_56000000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.430556079251864,0.41680047226283,-1.366799496319,-1.29871652754063,-1.22281507850213,-1.3444724094615,1.0,0.2677882843685997
chr13_56000000_56240000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,0.855460533499252,-1.366799496319,-1.29871652754063,-1.22281507850213,-1.3444724094615,0.5625,0.10138075375972433
chr13_58200000_59880000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.0378751376246386,0.194849670703698,-0.915530555587135,-0.833115782534384,-0.688011501782153,-0.845362181487971,0.15625,0.4904802422428096
chr13_59880000_61320000,-0.53944869337748,-0.529316747685999,-0.225492173496403,-0.186928279952213,0.03641790771029,-0.0980447623178665,0.703028387889382,0.707510043922866,-0.571968475167963,-0.595538431068409,-0.301297785279691,-0.353611283186938,1.0,0.1884892010381531
chr13_66240000_66440000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.607759234145657,0.235591599015208,-1.366799496319,-1.29871652754063,-1.22281507850213,-1.3444724094615,1.0,0.26712066464296147
chr13_70080000_70600000,-0.353453837654619,-0.549765086817826,-0.907287832912115,-0.276235510236516,-0.798753583412814,-0.817445866451741,0.464772741580587,0.772963068796158,-0.832230100696873,-0.767197479728412,-0.421431452712028,-0.574644051320084,0.21875,0.3908624072341632
chr13_74400000_75960000,-0.143969787806648,-0.332906693542697,-0.327458042981445,-0.365584286727733,-0.0749722344007118,-0.197906803932313,0.485490195378676,0.685149268925303,-0.604853877004335,-0.485009719264177,-0.408242678703736,-0.381092456859332,1.0,0.12237309697732447
chr13_75960000_76200000,1.35377248340441,1.32920265179811,1.30547913560955,1.47518801975509,1.84852620141568,2.05839574772455,1.73018353359621,1.79740041536499,0.638044866090767,0.545467881593747,1.28827541564408,1.07764442879829,0.15625,-0.3822579497698846
chr13_76200000_77640000,0.0548716954332846,-0.0931647997976911,0.16387715156792,0.107106107453699,0.120523550613841,0.0753728850211253,0.769736773678418,0.804812428404731,-0.250169329384603,-0.204212330404224,-0.104943302472176,-0.0386674565977127,1.0,0.09132836548870908
chr13_77640000_78320000,0.569290339216289,0.262840253877551,-0.12927358927795,0.0333739327774617,-0.0252929001196256,-0.0626073112070952,0.546849890760911,0.889223054879946,-0.518667942217425,-0.295106918160005,-0.0565486124128425,-0.394008971987952,0.4375,-0.07943170406733309
chr13_85360000_86600000,-0.897937029735846,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.193292514518889,0.29598892595148,-0.892866374956684,-0.63215537359799,-1.22281507850213,-1.3444724094615,0.5625,0.32422789257474427
chr13_86600000_87080000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.167700387010199,0.298326971793685,-1.366799496319,-1.29871652754063,-1.22281507850213,-1.3444724094615,1.0,0.20423341891679803
chr13_87520000_87880000,-0.507176907901395,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.118580735459442,0.558148800924308,-1.366799496319,-1.29871652754063,-1.22281507850213,-0.515319626838267,0.84375,0.23845230614094537
chr13_89920000_90440000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.340994011610891,0.444914948406766,-0.79038460683587,-1.29871652754063,-1.22281507850213,-0.702024382301431,0.5625,0.46069083855962667
chr13_90440000_91800000,-0.847351237478026,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.404077299256351,0.35667019575011,-0.68786049097448,-0.671248789106172,-0.605246068705955,-0.695630962010768,0.03125,0.5997617572412777
chr13_93880000_95320000,-0.640189038251566,-0.478636337848231,-0.236139075397252,-0.202971203533024,0.0495237426392327,0.00790948642661958,0.301145519806029,0.579711415187968,-0.77668487107296,-0.762606129651876,-0.516383663545054,-0.671142690085421,1.0,-0.05757633223284886
chr13_96240000_96640000,-0.0633724019797246,-0.362832872373768,0.0771517184362338,0.0166358469940586,0.204474759365655,0.176111839601811,0.714941466592424,0.698809216876914,-0.0608930276696271,-0.313086805007852,0.332031411588961,0.0106674283202653,0.84375,0.2223834667761365
chr13_96640000_97680000,-0.335614948630335,-0.481713018439604,-0.292405297056666,-0.337084129220536,-0.137723458365834,-0.173017211457486,0.880734462629985,0.998401902627278,-0.200509553146929,-0.136233987835785,-0.305620155839489,-0.277872344386374,0.3125,0.45274306453652446
chr13_97680000_98480000,0.109270131747666,0.0669271943000485,-0.0634373391341967,-0.111487324094859,-0.0685331519936174,-0.104245587492966,1.30793288027088,1.14811445363732,-0.100577396943337,0.127776937289132,0.256464698664352,0.156001545975457,0.0625,0.5112031992602881
chr13_98480000_99080000,-0.286205655770209,-0.129546242885076,0.229217789042368,0.172365053896716,0.262586966010745,0.234698252239195,1.53356892723487,1.50042792701496,-0.247469239386028,-0.0764608566431582,0.693594446155964,0.647658061255093,0.3125,0.5947005171829937
chr13_99080000_99720000,0.726159361525741,0.635108183493383,0.100559119396006,0.478335411414682,-0.00817470534434338,-0.0432469741745925,2.1199779976303,2.22492429174793,0.558817804329023,0.787706360659622,1.08239708305522,1.05831656849969,0.03125,0.9905666182684849
chr13_99720000_100160000,1.67376504183594,1.54170924224644,1.47764178825306,1.39441410527146,1.23859664499175,1.20460514289831,2.25985550486365,2.21203550914898,1.01086782787546,1.20498142975235,1.23063050122543,1.02393766861751,1.0,0.06859607933106981
chr13_100160000_101440000,0.0682036313185427,0.0639439816666834,0.105060567262302,0.116195110831207,0.143764623638114,0.107736387204219,1.56403648375833,1.54429499389744,-0.112780435909398,-0.0318015926787962,0.298998237717206,0.270278883982515,0.3125,0.48802037814103816
chr13_101440000_101760000,-0.358119193631633,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,1.31996405101653,1.54745824695802,-1.366799496319,-1.29871652754063,-1.22281507850213,-0.463666707183765,0.84375,0.5873336339702022
chr13_101760000_102600000,-0.823525306358301,-0.648188092238128,-0.907287832912115,-0.322447829129129,-0.798753583412814,-0.817445866451741,0.421063761463197,0.151844535961319,-1.366799496319,-1.29871652754063,-1.22281507850213,-1.3444724094615,1.0,-0.057041117316085965
chr13_102600000_103240000,-0.773231567155592,-0.605164294975188,-0.180761504540733,-0.22386951041545,-0.798753583412814,-0.817445866451741,0.923050757011069,0.560588700206774,-0.826161725137744,-0.763195952216391,-0.46175730338482,-0.789543882823839,0.5625,0.34036782010109445
chr13_103240000_103600000,1.19863712487945,1.31724242934466,1.220834349681,1.15370114402079,1.25160965141078,1.22859818013388,1.85731054725247,1.75924152839118,0.573944182304904,0.553044562144478,1.14384456608023,1.0094521896637,0.84375,-0.07896421727226621
chr13_105120000_105440000,-0.414106958656937,-1.19382339727873,0.105402647530011,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,0.845977022179341,-1.366799496319,-1.29871652754063,0.0785465364941045,-0.0719822974056241,0.6875,0.2053917786242912
chr13_105440000_105800000,-0.506640142292746,-0.361657387398447,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.881489230894794,0.757948300976027,-0.665495400086381,-0.598375578717571,-0.368099761721118,-0.509362749638524,0.03125,0.6371727159800409
chr13_108800000_109000000,1.75378678541596,0.887747549147021,0.501146445666036,0.445821938602004,-0.798753583412814,1.01672470148035,2.03231252741626,1.99380137846052,0.452896740124865,0.491367879681496,1.08154125092426,1.27694277749157,0.09375,0.5870647862000691
chr13_109000000_109560000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.541719285745116,0.435529855136682,-1.366799496319,-1.29871652754063,-1.22281507850213,-0.703957046362035,0.84375,0.39618960977969453
chr13_109560000_110920000,0.00985108196852752,-0.0895803174774867,-0.112205914797656,-0.0716756069687869,-0.145085249977868,-0.179267318293175,1.60952324421392,1.51199314508244,-0.121267292845666,-0.128919453357409,0.406047944569682,0.318319586577838,0.15625,0.6972767499645417
chr13_113320000_113640000,0.608354776770833,0.687707760840953,1.12395516286542,1.06164255547573,0.330108192829146,0.710124020977136,2.49458636768492,2.36262561820976,1.34313218402746,1.18975421452915,1.06941425595249,1.16384432957065,0.03125,0.8502440833692017
chr14_29200000_30040000,-0.854262664024371,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-1.366799496319,-1.29871652754063,-1.22281507850213,-1.3444724094615,0.09375,-0.2934847497329589
chr14_30040000_30960000,-0.763080154772598,-0.688644525281353,-0.301591912334123,-0.345966345722377,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-0.905849265655191,-0.657659113438542,-0.485989690070718,-0.713820070144374,0.3125,-0.18011025394887303
chr14_31920000_33040000,0.0903721273706757,0.100103089827907,0.256773933400037,0.342799189421342,0.375881688096409,0.243193940005122,0.110729582361338,-0.0168357284652739,0.22405838878358,0.20747840273332,0.0886215446162323,-0.0681258780919078,0.0625,-0.14386627603070068
chr14_33040000_34400000,-0.324242986083001,-0.514358657003585,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-0.571490766347007,-0.571350377308703,-0.746124359913669,-0.745088233980485,1.0,-0.0619405237234788
chr14_34400000_35000000,0.54549774977521,0.561315662342493,0.316338025626492,0.374331333719623,0.70120165704797,0.502460017008696,0.312150020938199,0.304464807148596,0.958095374444334,1.18334651907089,0.832211515111945,0.638264386959017,0.5625,0.20456469635874952
chr14_35000000_36360000,0.577065430805816,0.608257930277391,0.551543783825087,0.417812301284785,0.693612574207068,0.813806537419457,0.227208055621071,0.335200091098368,0.0783093936847289,0.0882979849345757,0.107366075118451,0.146977837929049,0.03125,-0.44645651990556
chr14_36360000_37120000,-0.366683833649496,-0.326943889224104,-0.239205976661039,-0.134378828983422,-0.0643560218673522,-0.0985177971186652,-0.407421841432407,-0.437932785693162,-0.137985850273955,-0.197289029502196,-0.390568543951481,-0.290887838891246,0.15625,-0.10533325704006141
chr14_37120000_37640000,-0.49040745627643,-0.344474552375216,-0.137123302168175,-0.182159456715234,-0.798753583412814,-0.817445866451741,-1.00654916563781,-0.0233066728921133,-0.131117734295953,-0.071138881825536,-0.421884861715016,-0.440637236596836,0.4375,0.11262161073939103
chr14_37640000_38360000,0.337035171939535,0.480999298566148,0.347837014983207,0.522998666157409,0.459607760790147,-0.0859389520856864,-0.139469823180062,-0.0808207291579586,0.323875040166646,0.487858965765503,0.0950898352116629,0.0882481784832698,0.15625,-0.21462624884361645
chr14_39560000_40040000,0.562279728361568,0.751865391738804,0.873704497464965,0.813866620926572,0.894793378091169,1.02803552194727,0.429946971267735,0.555992924203051,0.123163958089274,0.230682022381541,0.279431015101244,0.164978345839134,0.03125,-0.5233916502747282
chr14_42280000_42480000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-1.366799496319,-1.29871652754063,-1.22281507850213,-1.3444724094615,0.15625,-0.21224210294375256
chr14_45360000_46000000,-0.0417545378454007,0.197804535372266,0.355167226708686,0.381961526770822,0.50780656745276,0.591292809617081,0.0573964775530187,0.0523014318692994,-0.414674893022272,-0.353556909866528,-0.159064693471332,-0.247530995456969,0.0625,-0.5095679517451662
chr14_49960000_50720000,1.48520687045184,1.55160659857894,1.26449287522995,1.23406177034328,1.33584542607812,1.47527850144216,0.725718672570862,0.629260189563331,0.799005486790276,0.974385617931337,0.950374845731616,0.872092818606194,0.03125,-0.5659424018217788
chr14_50720000_51400000,0.56369716881978,0.684489408138565,0.488744843617686,0.537442722168766,0.754334818979863,0.706298965085267,0.212737687120817,0.362630180100977,0.297294287741129,0.342100759109034,0.201642233325954,0.0844730837632774,0.03125,-0.37235494927478985
chr14_52600000_52800000,1.40407224165644,0.939287506435751,1.53505723726079,1.13830969190521,0.946004529132393,0.87167495422934,-1.00654916563781,0.43955559796405,-0.16828872110966,0.484097971863596,-1.22281507850213,-0.345968854891685,0.03125,-1.4423957351555938
chr14_53760000_54960000,-0.216714312306163,-0.191464560568294,0.0836909138482492,-0.0503950892943822,0.193041595990449,0.0509658490253506,-0.0924464049168176,0.0350763718041973,0.307146252267816,0.300936312955639,0.0572942246163053,0.00140075265867767,0.21875,0.123380518781768
chr14_54960000_55440000,0.564677606211827,0.629639033233606,0.641923172906977,0.578566254533732,1.03539525461701,0.765832448441579,0.237306870891154,0.221647643572552,0.396111754334796,0.520015402802333,0.49817089067474,0.515028613378282,0.03125,-0.3046254323818124
chr14_55440000_56000000,1.6863332074183,1.68677333192553,1.20679637754011,1.13674784414171,1.2617706267825,1.32746576014652,0.663900901905905,0.576085109140158,0.947356599021794,1.02323609028317,0.923328669319765,0.734988258969089,0.03125,-0.5728319198857983
chr14_56000000_57040000,-0.153019563248183,-0.0476476972092582,0.0560671668344536,0.0781057251734491,0.219755123018824,0.0796460460488522,-0.221425279832852,-0.244287438074423,-0.231116889983491,0.0175069223128309,-0.0320393333094788,-0.099794928213124,0.03125,-0.17401062461977926
chr14_57040000_58040000,-0.358423919508917,-0.356428490870913,-0.169130719429079,-0.113284259166226,0.118652763554186,0.183463811269875,-0.152297385788632,-0.255343531435089,-0.226808460089825,-0.259189529208636,-0.561842032801011,-0.514858264643462,0.4375,-0.21253139830259687
chr14_58840000_59560000,-0.0525022565229885,0.0339091264096144,0.188519755256879,0.134490021466566,-0.052838024065573,-0.0894268880025036,-0.203112370251288,-0.105055902098978,0.196080393856937,0.0504393699444958,-0.0590275344074139,0.0649721725504359,0.6875,-0.03630926749130092
chr14_59560000_60120000,0.378733314455454,0.550511104028678,0.160900516340788,0.441468848477519,0.312458334727327,0.492975747012465,-0.0903111937632134,0.132817674332702,0.411308474993611,0.504092038336634,0.425613143603087,0.417204632497118,0.6875,-0.0893871825070488
chr14_60120000_60800000,0.271364314869604,0.0380818791725966,-0.0215774628072791,0.176866439274025,0.341601848332923,0.609622105034895,-0.239748741669371,-0.0613695837566116,-0.154281199661718,-0.15525606959519,-0.152453298796193,-0.120376786392221,0.03125,-0.38324080062467814
chr14_60800000_61040000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,0.0576324723365958,0.100200322301848,-1.22281507850213,-1.3444724094615,0.5625,0.258316033472593
chr14_61040000_61800000,0.322476024425011,0.190502621048789,-0.0294801839755209,0.170394829201615,0.101914688009403,0.054842911299517,0.0723290870792109,-0.0218983612655448,0.10835635437073,0.100704388436564,-0.139542559940164,-0.105562122727935,0.09375,-0.1327106840093255
chr14_62640000_63800000,-0.871878057499506,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-0.762988957021518,-0.51151112993844,-0.750570797527971,-0.894124145929095,0.3125,0.09505256274726948
chr14_63800000_64960000,0.694334329999234,0.392356322687423,0.445178414789148,0.31659500808544,0.373934118058803,0.44100165165401,0.0646283294798894,0.11399965239394,-0.100306326428021,-0.0141478200221169,0.0926433335596933,-0.0619902983988465,0.03125,-0.4280954957815866
chr14_64960000_65480000,1.10678658609249,1.36781530640432,1.44043934196978,1.52976095424454,1.11878282475507,1.3415948224576,0.926790541912869,0.898104464224816,1.3851485515006,1.67685851901813,1.1490661901561,1.03842748325528,0.21875,-0.13846401430933408
chr14_65480000_66720000,0.344697879720995,0.226667189522723,0.162717865462109,-0.0641157522635499,0.200739854310294,0.0606837420944216,-0.0477225390766338,-0.0404525943697084,0.328881117606324,0.309432856398198,-0.0292403468638672,-0.119114173752227,0.4375,-0.08826774315081785
chr14_66720000_67920000,-0.25209877759259,-0.321238941878182,0.023460059676359,0.035813003541827,0.161924664830075,0.0273638971461561,-0.0464654878478244,-0.207185227024532,-0.102940069199396,-0.0245296325685441,-0.25818872576648,-0.123378405163238,0.5625,-0.07298524221560995
chr14_67920000_68240000,1.98059024793456,1.9745991972013,1.60295291438797,1.55359655353012,1.50966045996899,1.80950479974313,1.15398355655228,1.12512977015888,1.4373484817984,1.29381317809749,1.30016570983639,1.21932098825015,0.03125,-0.4835237480120802
chr14_68240000_69680000,0.617142259877493,0.679036037652081,0.436596187491019,0.420739158758988,0.575387866354425,0.549875221817242,0.336440916054649,0.360435822326771,0.655413638378042,0.841974312150063,0.578896141493926,0.550508995441023,0.84375,0.0074821823155377665
chr14_71120000_71480000,0.852914863028446,0.508692263506085,0.757426687184324,0.715940414157329,0.672975215325233,0.63352486016677,0.192109894521868,0.174635448616134,0.388168333708608,0.321606453379929,0.577334920750909,0.289557487952016,0.03125,-0.3663436274064538
chr14_71480000_72400000,0.0354619011568407,-0.185835678726576,0.0711012642616572,-0.118609012814093,-0.0805367228012797,-0.11394192011662,-0.373260956054499,-0.244997829058785,-0.0223927092034881,0.134705471854987,0.0163157447161744,-0.0175199308020688,0.84375,-0.01913167325126812
chr14_72400000_72920000,-0.62701982040846,-1.19382339727873,-0.907287832912115,-0.105969400879998,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-1.366799496319,-1.29871652754063,-1.22281507850213,-1.3444724094615,0.0625,-0.4692215638064702
chr14_72920000_73520000,0.254614881413113,0.208476506282326,0.527726997738009,0.67550064465178,0.503216935246886,0.258180426345211,0.18749164008557,0.1695723866124,-0.290855978299391,-0.221943247631696,-0.0537819024902184,-0.126869076585492,0.03125,-0.4606837616643587
chr14_73520000_74120000,0.397849802998032,0.744553463519485,0.874783571611443,0.814860166752942,0.570160866840935,0.544348284766733,0.423234310812363,0.410363575771299,0.125552638702823,0.405700110322582,0.202625938920265,0.177327095019055,0.0625,-0.36695874782353055
chr14_74120000_74720000,1.30269770501943,1.46477057206908,1.01093698613261,1.1678300465551,1.13844350228186,0.965699614483385,0.756951366927155,0.79678208209872,0.75932650641275,0.788023997134366,0.885313664874074,0.721787316320242,0.03125,-0.3903655821290263
chr14_74720000_75240000,0.336489558081478,0.440565470197151,0.87181704641811,1.04570824548674,0.798225291204223,0.756739186374101,0.325451168096194,0.316527233987735,0.465388829094343,0.511463934137223,-0.031002328084185,0.00372788855030022,0.03125,-0.44299801199669864
chr14_75240000_76200000,0.887518364861515,0.988438380313611,1.04422976236818,0.949063710427355,1.31061994471734,1.53383300266985,0.822872095684459,0.85491772585171,0.651884268375286,0.673483605793511,0.582819142814693,0.629045310946595,0.03125,-0.4164468359819329
chr14_76200000_76480000,1.03147288491154,1.04094867985592,0.490221643208199,0.89943632068481,-0.798753583412814,-0.817445866451741,0.139672055898792,0.130838830061864,1.0458494422762,0.956410232430825,0.881870996594247,1.08290049770195,0.5625,0.3986103293613273
chr14_76480000_77240000,-0.788371235639131,-0.616569619361878,-0.00817008129896078,-0.235776646445876,-0.0760774154571255,-0.108588617177675,-0.338134633644681,-0.186560792477426,-0.741281449354245,-0.274562675495361,-0.697943030102095,-0.535621504607473,0.5625,-0.15675841171677252
chr14_77240000_77880000,0.783783450745734,0.872245316279175,1.00851188290668,0.953620412149839,1.09601522322298,1.04152503777014,0.799955200319365,0.680976475964436,0.708342011825889,0.823738509647101,0.611678704442739,0.595395680934063,0.0625,-0.2559357899901591
chr14_77880000_78360000,0.705426252301964,0.889892442176552,0.715124243212994,0.670121441195756,0.904691855708429,0.844991669979537,0.47329594308168,0.567942053290717,0.538855649438158,0.701724386478944,0.572874234959283,0.504915816555685,0.0625,-0.22843997012846085
chr14_78360000_79320000,-0.579941854543015,-0.417328855745117,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.134984959836019,-1.00654916563781,-1.02627660672161,-0.862987877670903,-0.787747212545787,-0.74468630641118,-0.889995091775232,0.4375,-0.2577996221013811
chr14_79320000_80560000,-0.544266643864594,-0.394186448116326,-0.0552066617144516,-0.348279359318279,-0.142110172729953,-0.817445866451741,-1.00654916563781,-0.488879129796488,-0.775140744667774,-0.698224978593237,-0.667825473636417,-0.745543579268408,0.0625,-0.346777986567465
chr14_81440000_82160000,0.409974736114722,0.420870437757171,0.193526683572395,0.332065229391452,0.484015979528776,0.593460598301982,0.0884734499561804,0.211109374200546,-0.221496755986227,-0.0691245810558695,0.0152080558141424,-0.124884108268038,0.03125,-0.4224380383342939
chr14_86240000_86640000,-0.486246684827387,-0.339907560444277,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-1.02627660672161,-0.775738240924912,-0.698641939780554,-0.60690049625072,-0.770098253844388,1.0,-0.10023595556775078
chr14_88320000_89080000,0.200826136011271,0.381340013257668,0.239118014993761,0.560649962991152,0.400866016103638,0.235170720820618,-0.0184751877705852,-0.141862999439602,0.267509273228942,0.344943525067453,0.0182928143470714,-0.0888062888002371,0.0625,-0.2727282879241777
chr14_90680000_91320000,0.412122600460554,0.521914549270486,0.707922944080133,0.662045136844925,0.743094947677135,0.932042637889376,0.523748017711696,0.426669271509473,0.527765009365274,0.644554252175664,0.508481402454095,0.475587888162851,0.15625,-0.14538949580725935
chr14_91320000_92000000,1.00867177340914,0.586588270935422,0.575588229475866,0.38469140518222,0.626594152515648,0.403830162904699,0.0674469758588418,0.301581262188579,0.420801845895709,0.387747935801365,0.200674970596019,0.220628577012641,0.0625,-0.33118040451164
chr14_92000000_92560000,0.41831274158341,0.595018880522892,0.370231698257478,0.46994274330996,0.278347171292167,0.446043503603236,-0.0521292843904768,0.296397910223466,0.656055559064039,0.790326964475414,0.44553543321598,0.314297442853499,1.0,-0.021235452187870263
chr14_92560000_93360000,0.283731071884973,0.336159538056611,0.438574023640687,0.681182260810108,0.591434745642593,0.866992299648976,0.129256020574234,0.286852555702516,0.244555756966222,0.439098678309007,-0.0379866644785965,-0.0960692117723868,0.03125,-0.37206113406382535
chr14_94160000_94480000,0.309444535126322,0.220054603445497,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,0.0391197135531513,0.0317241440589112,-0.0286296889481082,0.0179792856947575,-0.443112516694852,-0.364753203721003,0.15625,0.36324388664214374
chr14_97080000_97400000,-0.312187824146031,0.178394188686573,0.248465217595811,0.190525133321745,0.316944593748239,0.276631041421661,-0.0373617714500183,-0.0757049538577199,-0.246199419474908,-0.427529790295458,-0.402602682271804,-0.544839219498069,0.09375,-0.4388350312459959
chr14_99920000_100440000,0.567919259995346,0.565847871365857,0.401563876396488,0.885344891584703,0.987421431667411,0.645952825806502,0.329480995283835,0.321178467621479,1.06368635385067,0.931497261208609,0.35599801744035,0.101682012897127,0.5625,-0.15842117475237272
chr14_100880000_102200000,-0.0375398653222404,0.127932863939654,0.0198273347759431,-0.102977262841184,0.122325437862546,0.161649604501383,-0.23848648961654,-0.258600800984499,0.325006767133952,0.260514206166863,0.143506278700369,0.138992888074413,1.0,0.01328578942640938
chr14_104120000_104520000,1.03070499914543,1.33367692134376,1.36556937309119,1.38848886370939,1.60024730792159,0.999633210176381,1.1338306915111,1.17591261543554,1.05073076511,1.08437352428735,0.714492424198937,0.76367482157971,0.0625,-0.2992176388775174
chr14_104520000_105240000,0.435365059675331,0.493719678013095,1.14138835759065,1.23020835949768,1.08048314002553,0.866305182906491,0.518549890058479,0.54457675500332,0.772878402789145,0.67303559615421,0.371006172540577,0.361790889280462,0.15625,-0.33427201198043044
chr14_105240000_106040000,0.642735755892443,0.803232397470056,1.21514372901266,1.27850077547629,1.46441196003756,1.54194808524231,0.928984127065111,0.847663534975572,0.555247860612915,0.509702525892146,0.36364765575485,0.407754357972152,0.15625,-0.5554954401430954
chr15_22560000_23800000,-0.318120089530044,-0.345437893696134,-0.150655252409888,-0.158433934830852,0.0945601989282832,-0.0298486592349711,-0.0666498453874833,-0.221345381730654,-0.627909014003754,-0.59389660001911,-0.547026034481388,-0.602531232268108,0.15625,-0.29190374618614856
chr15_23800000_25080000,-0.635125876710651,-0.635479105090613,-0.907287832912115,-0.933147441705155,-0.14335088065824,-0.817445866451741,-0.454383360848248,-1.02627660672161,-0.733209711075636,-0.730846643259859,-0.418676886543118,-0.437903904583299,1.0,0.04508998174945744
chr15_25080000_25920000,-0.648041490892211,-0.353488889619587,-0.219617187315855,-0.26572138376617,0.0695149890194206,0.170180229049456,-0.0346357943894075,-0.19223446221133,-0.693285951847761,-0.768687216631653,-0.570263473018874,-0.588458076867596,0.3125,-0.26673187357361255
chr15_25920000_26680000,-0.805568047183614,-0.635031984484635,-0.230371022724499,-0.278534215126676,-0.798753583412814,-0.817445866451741,-0.165219842058041,-0.184275849820546,-0.674003604215706,-0.606569751896861,-0.415561270431645,-0.433639377861592,0.3125,0.1810725038499314
chr15_26680000_27120000,-1.34171854475961,-1.19382339727873,-0.907287832912115,-0.933147441705155,-0.798753583412814,-0.817445866451741,-1.00654916563781,-0.204768672041946,-1.366799496319,-1.29871652754063,-1.22281507850213,-1.3444724094615,0.5625,-0.07532411383047533
chr15_29040000_29480000,-1.34171854475961,-0.417920164525068,-0.907287832912115,-0.933147441705155,0.478541311477104,-0.817445866451741,-1.00654916563781,-0.068342412814264,-0.605518399506735,-0.529714182432745,-1.22281507850213,-0.777674547143284,0.4375,-0.04527254119339719
