,04CT_1,04CT_2,05CT_1,05CT_2,14CT_1,14CT_2,04LT_1,04LT_2,05LT_1,05LT_2,14LT_1,14LT_2,p_value,mean_M_T
chr12_89400000_89920000,1.50606825754733,1.40223498748606,1.34284315878551,1.59104847324045,1.15627562216923,1.19377898547348,0.855235939087131,0.847904521826776,1.71573100352923,1.66410576112034,0.607535928745864,0.742790018067762,0.15625,-0.2931577187208263
chr12_91440000_91680000,-0.0117326732612815,0.363780773527345,-0.562974227215452,-1.69240140561237,-0.0887970593873394,-0.269287140102485,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.483044719671291,-0.477963257145306,0.15625,-0.48807844523645133
chr12_91680000_93200000,0.127306670043757,0.138459738627982,0.100832204634349,0.123769470525572,0.300516216908798,0.304729142548493,-0.432753849935638,-0.217159041078274,-0.0571941003172297,0.0790203107544759,-0.144604511943554,-0.0846376824553028,0.03125,-0.3254903863774123
chr12_93200000_93880000,1.11333741530025,1.0526350660336,0.775343093624411,0.87577900837651,1.24363658379167,1.34800975801659,0.904491250169813,1.15251095497375,0.760437773412283,0.651656949338321,0.829409432683573,0.954486786923489,0.09375,-0.19262462960696702
chr12_93880000_94600000,0.598454214676797,0.651857241452092,0.536139531759449,0.561814951274237,0.454793575102908,0.280736539049505,-0.0977563244088411,0.11426469813515,0.161295614697901,0.171410901794394,-0.0528306251926087,0.0307152889455105,0.03125,-0.459449416557247
chr12_94600000_95000000,0.681065821800978,0.791616509851758,0.397866152546926,0.200646660754169,0.407935175103071,0.811982581817152,0.223940338625545,0.432049667740555,0.668228597703289,0.13915157735736,0.12273381193152,0.350618306008882,0.09375,-0.22573176708448384
chr12_95000000_95480000,0.955828651373288,0.456869711502608,0.455357660528556,0.553016761240592,0.464566747554146,0.546161727308779,0.0803539069459015,0.288139928344742,0.570211370262291,0.592620278827119,0.262465647510021,0.177281643362849,0.15625,-0.24345474737584089
chr12_95480000_96040000,0.885619066379902,0.676848507333895,1.01536304728758,1.06818949369235,0.611974990458133,0.572555493920181,0.242462301741045,0.450447796300853,0.644693296661478,0.746727076206116,0.392077114760316,0.466191412693056,0.03125,-0.3146586001181961
chr12_96040000_96360000,1.38578018766976,1.26239745651728,0.998544246871874,0.954110730420999,1.09295092110047,1.0819103231274,0.360536286581129,0.585164198980879,0.61629353906667,0.903610406637986,0.719544236979562,0.933240744541675,0.03125,-0.4428840754866471
chr12_96360000_97040000,0.111209962606888,0.209135930537733,-0.0135084506429575,0.245344302666197,-0.155737250625574,-0.0509271960174001,0.111433423785141,0.02632414010687,0.0359388215509282,0.035778181716134,-0.426698382191866,-0.486660049309063,0.15625,-0.1749001938111237
chr12_97040000_97440000,0.398451334918579,-0.0244207055021046,-0.324262699352016,-0.426953126885481,-0.419172464120214,0.022620256061173,0.326724173418014,-0.854189489419064,0.101954124980012,-0.0557249568596911,-0.295300634160555,-0.160736578924299,1.0,-0.027255992680919938
chr12_100400000_101320000,0.261397725313238,0.296113101142621,-0.405891836467092,-0.382493842369873,-0.37114288513881,-0.407538070798107,0.235110510849931,0.028778056038905,-0.0597344665301078,-0.0452814944413756,-0.38538130212757,-0.497461515826607,1.0,0.04759759938019975
chr12_101320000_101760000,0.157361911855974,0.128658228634856,0.38457723575912,0.322115502386383,0.231453662351691,0.198053299800213,-0.0865994678797128,-0.854189489419064,-0.195830396751235,-0.274737811561856,-0.0726979862237672,-0.069695802903672,0.03125,-0.495995132587924
chr12_101760000_102280000,1.11726738314656,0.851540124824418,0.519561428040755,0.79515751255724,0.961521123044119,0.874089633576201,0.69436352175601,0.662074745003032,0.938161895555707,1.14263093354913,0.233658243451422,0.447295930484963,0.3125,-0.16682532256483817
chr12_102280000_102600000,0.497045480213682,0.468643504085188,0.318813515741156,0.489632055716732,0.375732529005457,0.362219226051401,1.25887906077636,0.680788421294327,1.00004551048567,0.722976338516109,-0.158461747183885,-0.155206080296496,0.5625,0.13948919879641158
chr12_102600000_103320000,-0.105395481215201,-0.437114884520632,-0.752104789025264,-0.708961595988261,-0.291360041635643,-0.171795583484922,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.90757675763077,-1.08510006110395,0.03125,-0.6258031449197485
chr12_103320000_104160000,-1.30551020739185,-0.191853367281367,-0.582319159681616,-0.918311444023755,-0.48333027710075,-0.454333658097115,-1.0164440751305,-0.149220656836813,-1.25338538506162,-1.10485547704251,-0.607297719236705,-0.65936261550783,0.4375,-0.14248463587325422
chr12_105760000_106720000,0.263501102113808,0.416377728986946,-0.153063703271972,-0.0180341514411143,0.201541072376171,0.0497647407086218,-0.338996204408156,0.105485811459376,-0.382607347736738,-0.0521073485102852,-0.388075086056492,-0.282776688808902,0.03125,-0.3498606089222763
chr12_106720000_107520000,0.599998377336172,0.445829943811183,0.254182889917438,0.362205900074169,0.0101966312753999,0.204690384348575,0.296571917477876,0.504548285613874,0.0334852414398465,0.283181680978349,0.0299179211765852,-0.0209115209585533,0.15625,-0.12505176683915992
chr12_107520000_108200000,0.347268844965856,0.624143208882255,0.0176429149687358,0.195629243935802,-0.258311991778132,-0.194744753088597,0.577873951168807,0.408998700818628,-0.00177229740051712,0.437887613393275,-0.517763224983979,-0.508198493108784,0.5625,-0.055766869666414975
chr12_108920000_109680000,1.08733275238598,1.11333296864726,0.5133259868709,0.514506582628705,0.625983004458865,0.340359015728358,0.802096028563417,1.16318372054336,0.954337625764574,0.96620787660629,0.335885654562492,0.42884149209962,0.5625,0.0759520145699476
chr12_109680000_109880000,0.900388379481167,1.71880351349508,0.823815271487815,1.31649949497508,1.52257118309835,1.33065342188623,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,0.454175783651928,-0.0325078609684809,0.03125,-1.9033229613989946
chr12_109880000_110360000,1.74394397850825,1.79294866144245,1.39150176751326,1.65908863621395,0.977140962654043,1.28746164915485,1.06046936170645,1.30226907423499,0.715538275677807,0.773891096234801,0.380081500724818,0.513206500917445,0.03125,-0.6844383076650822
chr12_110360000_111000000,1.2399658219605,1.25073027994053,0.996814613802721,1.02526190380237,0.926772381336012,0.942126389737897,1.19123400910923,1.52059030642659,1.23676598768627,1.21472392807164,0.701840287919893,0.822536707248947,0.5625,0.05100330598042313
chr12_111000000_111360000,1.60704731096389,2.03857789788187,0.675794211105744,1.02358616899176,0.831776857330415,0.632967555372511,0.989561769401184,0.734673188500593,1.11426731231649,1.23898233334956,0.290912033964939,0.187780267693134,0.15625,-0.3755955160700485
chr12_111360000_111920000,0.750256949602035,0.711320630750062,0.134242218320341,-0.0362980064502221,0.011267296572307,-0.234621834286257,0.434298018527915,0.276806377918953,-0.10378085249555,0.394249826136618,-0.471912654038831,-0.709064580262161,0.15625,-0.2525951864535537
chr12_111920000_113040000,0.89515599586436,0.855690672696244,0.24609761612965,0.234766790715014,0.169806328957344,0.0386762809227426,0.657912980024803,0.639104906762884,0.370291511829375,0.252026775901109,-0.0483650322544265,0.102858060134434,0.4375,-0.0777274138145293
chr12_114440000_115040000,-0.428614354357044,-1.33799917035919,-0.917266120354458,-0.849257636884734,-0.984109901141737,-0.882932518981323,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-1.69860857070589,-1.71424793969033,0.15625,-0.37359187249523784
chr12_115040000_116360000,0.713290584150102,0.877328779646582,0.762152986162999,0.793617153011561,0.398745034387884,0.581545889660417,0.16362662269476,0.0598106001764964,-0.274335729619262,-0.391989023900578,-0.223591038816484,-0.175912916730549,0.03125,-0.828178652202527
chr12_116360000_117680000,0.699355705934988,0.519563793655062,0.375928747775148,0.472453772919621,0.109642546561245,0.22487024357491,0.269498245204112,0.225045870750472,0.168343735858304,0.0607062548970213,-0.363846702694648,-0.317994441840097,0.03125,-0.39334364137430167
chr12_117680000_118400000,0.29201711419855,-0.0355086527416056,0.0245088709932344,-0.134088532593536,-0.5767858705906,-0.417548023386349,-1.0164440751305,-0.854189489419064,-0.570910861700307,-0.389697197704754,-0.904628850836527,-0.628242123279915,0.03125,-0.5861179173251267
chr12_118960000_120200000,-0.12059933399541,-0.14272551163733,-0.440240093483924,-0.399590558946219,-0.531287109006019,-0.463031220003303,-0.290532515214166,-0.209329801340709,-0.62087681995363,-0.56366157123868,-0.646907814342245,-0.669475932191955,0.03125,-0.1505517712015299
chr12_120200000_120520000,0.642506087192924,1.07424325472785,0.927697064697131,1.07487884117564,0.532048099869034,0.51358992055507,1.01892134026647,1.56714263844219,1.19295753393628,1.45150172901627,0.486066637434363,0.319578275348888,0.15625,0.21186748103780195
chr12_120520000_121840000,1.71002752133889,1.53068792542196,0.965778761047322,0.955217255926029,0.782796872300226,0.784944880483738,1.30210560048659,1.29994402596231,1.22926112466666,1.25916742300665,0.64993053945259,0.637176561676589,0.84375,-0.058644656877796075
chr12_121840000_122360000,2.10693544564205,2.00576453709066,1.37949635194599,1.38389563903156,1.18655964701907,1.21138343235501,2.09092760853682,2.02251534183522,2.26817945491067,2.45815402288399,0.897281979847327,0.916201737986295,0.6875,0.2298708488193304
chr12_122360000_122840000,1.41522398255037,1.27742198060932,0.946711007021119,0.899686712125648,0.875236733003653,0.904929293548979,1.31606404653115,1.28236289310313,0.991681704435339,0.597752970527373,0.414073520000165,0.418177242162794,0.15625,-0.21651622201652299
chr12_124280000_124840000,0.945498801273535,0.987357011302404,0.497965019335805,0.603758956192365,0.601464994758908,0.516246135917133,0.0211031404521717,0.2358536751854,-0.209661164985412,0.455606134527554,-0.208306013568279,-0.212528485824688,0.03125,-0.6783706054989006
chr12_124840000_125640000,1.85319345106911,1.86252426265658,1.09575443421489,1.09186005742591,1.08900911603453,1.19755184279479,1.17972810773636,1.32280331211847,1.43007828434919,0.844146942854463,0.77307531415795,0.902405307761366,0.21875,-0.28960931586966865
chr12_125640000_127520000,-0.281624290489544,-0.225745796424071,-0.756868378021195,-0.55209401516551,-0.619007816881267,-0.798591464113199,-0.317523325301386,-0.262339036929023,-0.505799053680833,-0.520396793728522,-0.844192371071398,-0.700891919337041,1.0,0.013798210174430503
chr12_128720000_130560000,-0.556023757852395,-0.166256158934945,-0.645437845098756,-0.612701691893512,-0.54451232243384,-0.583289661950132,-0.465369743457794,-0.239561987907371,-0.768108368832346,-0.582571240230839,-0.893988209001559,-0.955690691710267,0.21875,-0.13284480049609937
chr12_130560000_130880000,0.706780590728382,0.254524763389747,1.4238574907877,1.35054604432699,1.71946380563202,1.62274869484841,-1.0164440751305,-0.854189489419064,-0.136424494056177,-1.10485547704251,-0.441709302397566,-0.0312401832893484,0.03125,-1.7771307351747354
chr12_130880000_131280000,0.516695898996744,-0.15220399172573,0.330934540206464,0.482761299199762,-0.469438431988751,0.222586546122173,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.456672993074355,-0.649688145016134,0.0625,-1.0444285709258074
chr13_20640000_21600000,1.61581487588094,1.64433690216712,0.214469646895898,0.145464010805043,0.505259087680298,0.445564709352444,1.57764709401542,1.48268825459152,0.637345075476566,0.460197134964391,1.42832035579833,1.28895370981442,0.15625,0.38404039864648387
chr13_21600000_22200000,1.54879363433901,1.19893307796764,0.0214636444138085,-0.0109081132302306,0.318471839085065,0.173108581817925,1.63521123282105,1.74670206358542,0.65701636567991,1.093193826553,1.36397362618647,1.12666308976957,0.03125,0.7288162567003668
chr13_23880000_24520000,1.28833453500936,1.22345634563183,-0.401220380609813,-0.139685374975769,-0.292412836717311,-0.0770536085824775,1.28678522874531,0.86038305470691,0.140501092512764,0.22560486626226,0.837838298478827,0.43962917510737,0.15625,0.3648871726762703
chr13_25240000_25720000,1.65867328646004,1.63252188531135,0.253532111147401,0.0639920950419423,0.346677913537043,0.242384644947338,1.27070023396629,0.323303944249938,-0.163439045895524,0.0839970804831953,1.32802170785221,1.07508403763738,1.0,-0.046685663025270774
chr13_25720000_26000000,1.43570583263251,1.2599778135335,-0.36471525175451,-0.324051334512358,-0.00811871557627946,-0.183907266802935,1.5461390310154,1.44263179455462,0.584388595561207,0.871329811772935,1.00982036200513,0.469154793306124,0.03125,0.6847622184492481
chr13_26000000_26760000,1.00456340774543,0.582119402885582,-1.76111301551222,-1.69240140561237,-0.629707941696909,-1.1704493335524,0.399148127174031,-0.0320994812840569,-1.25338538506162,-1.10485547704251,0.299941913885249,0.266723317004302,0.5625,0.3737436500697138
chr13_26760000_27440000,1.46814057382754,1.44660364459032,-0.495425004946711,-0.438757209766671,0.15123246661657,0.0835307185897676,1.2242818161931,1.03673743244912,-0.0896581236537762,0.156740955460084,0.911232165437378,0.85286342076988,0.21875,0.3128120796241615
chr13_27440000_27920000,2.62071098590408,2.59424848969373,0.672500796730009,0.992329300880637,1.24601951492704,1.50510757026246,2.48159901150434,1.92573183192727,0.929139493784491,0.817542439457896,2.22524322109027,2.26685852975135,0.5625,0.16919964485294314
chr13_27920000_28880000,1.93173032466867,1.8754970864657,0.34649449576233,0.222330637172103,0.997014022273653,1.08504066769511,1.83441056406843,1.67646637144171,0.585799226012092,0.50247729416493,1.2520385973708,1.2646424925456,0.21875,0.1096212185943326
chr13_28880000_29480000,1.4477796588562,1.6681493041837,-0.056774532758909,-0.0280049835536647,0.494508786461878,0.666631926404374,1.53352224052268,1.36949677050883,0.214487135078766,0.0274181258305331,0.824794364216497,0.605211486378057,0.5625,0.06377332715696404
chr13_29480000_30000000,-0.374848839029941,0.648202437681392,-1.76111301551222,-1.69240140561237,-0.980265603604153,-0.880081662052484,0.287190982828632,0.15191631294198,-1.25338538506162,-1.10485547704251,0.035332626700164,-0.0614196561836423,0.0625,0.5158812487187965
chr13_30000000_30720000,1.90243646384872,2.02540630625439,0.0682227363253017,0.140497063970463,0.719025852456209,0.897587217391072,1.6036000849271,1.93110930449607,0.296085460377052,0.540126241699299,1.8477668600083,1.65777045300495,0.21875,0.3538804607111027
chr13_30720000_31840000,1.58922430419143,1.59606303579545,0.0284698641004559,0.00275334869837273,0.34888704399299,0.372927931129746,1.76978016672086,1.70924881069292,0.534268787928018,0.606204929211799,1.31646620810853,1.21408037471141,0.03125,0.5352872915775152
chr13_31840000_32440000,0.325831709328282,0.47665730207407,-1.15409327880595,-0.869484607026554,-0.363001859922366,-0.414648736198526,0.521814366558009,0.361975118123052,-0.556222976495825,-1.10485547704251,0.530576294747612,0.476484670039963,0.21875,0.37141857774689074
chr13_32440000_33000000,1.13336897949927,1.37067883361471,-0.195897937941906,0.0427654183950911,-0.193782831942501,0.145028746659085,0.762640948110189,0.83397489006373,-0.45245013851509,0.0461671931254344,0.343702370529492,0.691242991096721,0.84375,-0.012813825645545507
chr13_33000000_34520000,0.907141865018754,0.887923091231016,-0.34230202755216,-0.36161534809743,-0.000844709696761531,0.0349547709346646,0.930999048771669,0.711910893442852,-0.0808489154191624,0.0830523087335156,0.834451426870452,0.712979503440428,0.09375,0.3445477706669452
chr13_34520000_35920000,0.483447401997985,0.307405212285821,-0.938568740524092,-0.819363414925512,-0.927825160883887,-0.758047915762241,0.299262102969797,-0.854189489419064,-0.757363273735775,-1.10485547704251,-0.170808665229347,-0.205149775287684,1.0,-0.02335865998877612
chr13_35920000_36200000,0.417518068024272,0.385344937565995,-1.76111301551222,-1.69240140561237,-0.49275584100416,-0.632423998756465,0.185379053823372,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.0718656740863646,-0.0675963812438286,0.5625,0.10155298371082211
chr13_36200000_36560000,0.722349352395284,0.517477238553737,-1.76111301551222,-1.69240140561237,-1.61153001888613,-0.885730952212862,0.140390069367876,-0.854189489419064,-1.25338538506162,-1.10485547704251,0.428860233886886,0.548529365796369,0.4375,0.4360496864670831
chr13_36560000_36880000,-0.0636777913600011,-0.088935351233177,-1.76111301551222,-1.69240140561237,-0.610063254095333,-1.75221730466221,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,0.599834689950216,0.104012608014365,0.5625,0.4072301656310332
chr13_37680000_39560000,0.0811499707248471,-0.0744175982130756,-1.1813348948109,-1.25029850005735,-1.10423195430307,-1.07622886358386,-0.0568858073325048,0.081453129191332,-0.78741276439616,-0.596351323006723,-0.28441862056242,-0.416610222129921,0.0625,0.42418937200116863
chr13_39560000_40280000,0.538483270952419,0.446895306452624,-0.826759247824778,-0.597414484428191,0.145583551919782,0.019512782784295,0.994052804181677,0.604804925051209,-0.401798644806067,-0.203774579700739,0.628340951156868,0.500046144807744,0.03125,0.3992284034724235
chr13_40280000_41560000,1.09835387829876,1.22519106576125,-0.471667127636247,-0.411583541627224,-0.0763283575504026,-0.102389921119699,0.95775841091709,0.810330476988066,0.0618127230807409,0.230159576455496,0.832698722149666,0.646946187935355,0.15625,0.3796883502333295
chr13_41560000_41800000,2.45417037909219,2.29787016070631,1.45522959169501,1.68017368626647,1.66609174141029,1.85588167819171,2.43510331228963,2.56301846757999,2.08732955918825,1.92617098901329,2.86959220619372,2.68011600331242,0.0625,0.5253188833692202
chr13_42920000_43200000,1.17425325074114,1.29210507257994,-0.310181662174103,-0.626895792241523,-0.274703984375915,0.433777530058353,1.18505094546535,-0.854189489419064,-1.25338538506162,-1.10485547704251,1.59164967843064,0.947695843815703,0.84375,-0.1960647163998988
chr13_43200000_44480000,0.747845774441398,1.08274285910945,-0.442242480436735,-0.37647302343771,-0.223618210298483,-0.304981564537261,0.650323660520201,0.775356351161144,-0.493948086145473,-0.42082636108928,0.562458379036462,0.260149534289963,1.0,0.14170668715539306
chr13_44480000_45120000,2.18008654228639,2.14938459682057,1.11674841878915,0.965534755012692,1.05201092036754,1.28062083068354,1.7080953181105,1.95954951568066,0.562116986721875,0.995081901256073,1.87126243625202,1.8644508271164,0.84375,0.03602848686294102
chr13_45120000_45680000,2.15716354642586,1.96139877825688,0.433345708286724,0.316311265735773,0.364484858595644,0.488428441194897,1.44581859232349,1.58980161781378,0.309298820230061,0.350959085210372,1.51523667235207,1.31279315833915,0.84375,0.13379589129552416
chr13_45680000_46080000,2.32866748494668,2.62781995467498,1.24617873599829,1.26355540083779,1.33175796061626,1.16989317170719,1.98554261312252,2.2538131747457,1.66758362640225,1.5847978677616,2.31331058965628,2.35611479347101,0.3125,0.3655483260630279
chr13_47040000_47440000,1.86498094737471,1.85280483339737,0.364986978454223,0.208248806110002,0.295131612498679,0.0943505133381704,1.81669665339531,1.18416757714127,1.27647860291743,0.865022592220551,1.08806147951351,1.22006267513367,0.21875,0.46166431485809756
chr13_47440000_48560000,0.154751850972016,0.622507571734528,-1.01555618660044,-1.09453392602162,-1.19659549516227,-1.34671224925387,0.368852404476417,-0.166536434746612,-1.25338538506162,-1.10485547704251,-0.230842260093304,-0.373836353480882,0.6875,0.18592248806385742
chr13_49840000_50320000,1.54579714525841,1.93159625296839,0.109855939510364,0.126791057679928,0.528758776259729,0.262299499014074,2.06245729754116,1.81854919318433,0.754681822738775,1.07928812897109,1.3937713691788,1.62283552642894,0.0625,0.7044141112253665
chr13_50320000_51760000,1.01976403788736,0.917574633325712,-0.378240559686038,-0.404073807877981,-0.231453016567495,-0.105965041317235,0.876687781904149,1.08896198197912,0.0228411686720909,0.555190877248289,0.811811021028088,0.805694473077063,0.0625,0.5572635096907461
chr13_51760000_52480000,1.46051260332821,1.37992126042103,-0.0860440364834744,0.00162429734283366,0.170486681934379,0.302929138805885,1.37203334964619,1.54847707703452,0.40515678067614,0.203613652252795,0.927673097951308,0.971739560020139,0.0625,0.36654392870537145
chr13_52480000_52840000,1.7945504393811,1.88634736273671,0.633427114079747,0.530914943332073,1.04379713135933,1.10784825272731,1.55548229846654,1.69387701604531,0.211735882000028,0.46948977222351,1.40071001273839,1.67504527540154,1.0,0.0015758355431745308
chr13_52840000_53160000,0.779542624503598,0.960040811531174,-0.677023760232977,-0.642260831051246,0.106457639645717,-0.205024056066287,1.74832675464374,0.86417553945547,0.0723567254935912,0.333640010321965,0.00422828614196031,0.0029621449916746,0.15625,0.4506595054530704
chr13_56000000_56240000,-1.30551020739185,0.784676302049762,-1.76111301551222,-1.69240140561237,-1.61153001888613,-1.75221730466221,1.19541433459277,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.513386613074931,-0.505802149540009,0.3125,0.7169818117449424
chr13_58200000_59880000,-0.154439391477358,0.0434670020189069,-1.35180146317065,-1.26293562030995,-1.09806866751887,-1.24777450146967,0.0757685490443589,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.679095788760732,-0.769656973828557,0.4375,0.08102301280991109
chr13_59880000_61320000,0.631776502838165,0.62895256586353,-0.868848818477928,-0.897606354520135,-0.586324140662637,-0.616864280770776,0.710746459713731,0.294813769139248,-0.588167120215136,-0.304057045612979,0.204282896528594,0.0963845680265058,0.15625,0.35381967555162414
chr13_62640000_63000000,0.389699412685222,0.20173914211754,-1.76111301551222,-1.69240140561237,-1.61153001888613,-1.75221730466221,-1.0164440751305,0.210826043891856,-1.25338538506162,-1.10485547704251,-0.153108875457924,-0.526691489755144,0.3125,0.3970273218857211
chr13_64680000_64960000,-0.244685435912679,0.315605509322777,-1.76111301551222,-1.69240140561237,-1.61153001888613,-1.75221730466221,0.261776588127759,-0.854189489419064,-1.25338538506162,-1.10485547704251,-1.69860857070589,-0.646979978550064,0.5625,0.24168322643524054
chr13_70080000_70600000,0.353197467846895,0.693740928537731,-1.22053473242537,-1.15138369641683,-0.749726743965018,-0.873775400798476,0.279647123653317,-0.0083588986262916,-1.25338538506162,-0.383159569845389,-0.101458948870142,-0.613110097806948,0.6875,0.14477606677733235
chr13_74400000_75960000,0.376157406104851,0.603695850796397,-0.902251847212884,-0.790909995257958,-0.732752381169185,-0.651746215381663,0.351809645384966,-0.854189489419064,-0.451147559381555,-0.560415826605423,0.126335973201133,0.0754003343686802,0.5625,0.13093337661152982
chr13_75960000_76200000,1.75498358711814,1.82865075301794,0.555876140921864,0.438816594432281,1.26494214384207,1.02662301313743,2.07002140931518,2.34962092337775,1.415150340225,1.35959569788331,1.62233006844846,1.88484450214058,0.03125,0.6386117848200927
chr13_76200000_77640000,0.702310477821402,0.730548545865281,-0.487650260635774,-0.456816807227992,-0.349350270403414,-0.249211623500572,0.878597466434549,0.568645269144292,-0.126844401685772,-0.181098236976549,0.198746110120427,0.0573675713155685,0.0625,0.25093061940559747
chr13_77640000_78320000,0.450165475686405,0.82343768157931,-0.798190791005069,-0.575147051991146,-0.293525346053338,-0.665293482141827,0.0814588132877335,0.835257043863181,0.0736880097697943,0.334938800196434,0.267745935609909,0.199175406548793,0.09375,0.47513625386691827
chr13_85360000_86600000,0.0465790152198496,0.144392352416185,-1.30797271188919,-0.948671026295677,-1.61153001888613,-1.75221730466221,0.0708941937705001,-0.114902122206125,-1.25338538506162,-1.10485547704251,-0.546579718811894,-0.536495002866514,0.5625,0.3240160303131683
chr13_86600000_87080000,0.0157826385713594,0.14679440789648,-1.76111301551222,-1.69240140561237,-1.61153001888613,-1.75221730466221,-0.112443813338863,-0.854189489419064,-1.25338538506162,-1.10485547704251,-0.925365628326671,-0.438260736099888,0.4375,0.3276973614860791
chr13_89920000_90440000,0.216556775596442,0.33311217787946,-1.14979858625123,-1.69240140561237,-1.61153001888613,-1.04287231785085,-0.204298288893128,-0.854189489419064,-0.546163143971857,-1.10485547704251,-0.541541287104553,-0.250681931573287,0.5625,0.2408672928533797
chr13_90440000_91800000,0.288988373778565,0.226447270076541,-0.996720737105766,-1.00676722245066,-0.987703338755145,-1.0353217639675,0.234155628423869,0.181722267587354,-0.692429574662463,-1.10485547704251,-0.229402071285908,-0.573165670565484,0.4375,0.22118375347980385
chr13_93880000_95320000,0.16618225102661,0.487878396973701,-1.12624668994852,-1.14573666211054,-0.868635176851145,-1.00897329366055,0.129224023958734,-0.0165103358231505,-0.522037029226166,-0.343493199761005,-0.440342907214631,-0.355707830256157,0.21875,0.3244439827080114
chr13_96240000_96640000,0.647765179551255,0.618279604046424,-0.263510904119086,-0.595908097004135,0.177534890918664,-0.188730375529985,0.851688761370454,0.846426111647816,-0.299886608297684,-0.099767788832074,0.801522844912214,0.634122667835543,0.0625,0.38977928179552196
chr13_96640000_97680000,0.830376508339011,0.942449218884591,-0.420338032735912,-0.385992361055756,-0.590279745602086,-0.528703481214783,0.596535848587892,0.189169840412565,-0.608917925665919,-0.432658963963672,0.220094769449591,-0.0547846554808114,1.0,0.010321134454096827
chr13_97680000_98480000,1.26561360607507,1.11704527480145,-0.311886616167197,-0.0645574124031951,0.0849055743917794,-0.0155068979584022,1.04120677026962,0.422516880386231,-0.0978069784401647,-0.4115159916455,0.821751786840488,0.923406609900336,0.84375,0.1039909247619174
chr13_98480000_99080000,1.49577802109687,1.4785086785497,-0.48206531880272,-0.314815847566974,0.610210271073564,0.571487219158668,1.48271139435463,0.855781634413493,-0.295282486730059,-0.350681910821983,1.06582968557394,0.878610854671775,0.84375,0.04631102465878123
chr13_99080000_99720000,2.11973208834697,2.21328410654869,0.471740695200154,0.716959209693121,1.03210707187295,1.00644847764952,1.89065790931318,1.27322500419846,0.547329610844751,0.382016656878795,1.71386906668475,1.65424346881231,1.0,-0.01648832209652662
chr13_99720000_100160000,2.26749697656377,2.18711483437268,0.937665568452483,1.15424427167611,1.20163770775855,0.973179537520156,2.45853052616405,2.38982741534256,2.01840246996963,1.90945249361456,1.8246235317633,1.93644230160549,0.03125,0.6359899736859731
chr13_100160000_101440000,1.5310430004407,1.54292013895037,-0.325128341666483,-0.258780126181295,0.139480248302366,0.12190959824717,0.960708850585192,0.812634489927349,0.0158201482568161,0.0591241839849269,1.14970435955561,1.10587192451807,0.5625,0.22540323978918925
chr13_101440000_101760000,1.27556250595345,1.54542758309365,-1.76111301551222,-1.69240140561237,-1.61153001888613,-0.755048044623132,0.397240399127541,-0.854189489419064,-1.25338538506162,-1.10485547704251,0.564349296363793,-0.195775583950695,1.0,0.09208102593403283
chr13_103240000_103600000,1.86102933713684,1.78313139144952,0.484569170770786,0.444813399755354,1.09737275856265,0.959054945962559,2.04610011615478,2.10155008476141,1.18149441575228,1.30284109524105,1.37577630870408,1.36924856585809,0.03125,0.4578399304723302
chr13_109000000_109560000,0.444169596960904,0.323855626214473,-1.76111301551222,-1.69240140561237,-1.61153001888613,-1.04615192514158,0.210685683094755,-0.854189489419064,-1.25338538506162,-0.310410547827177,-0.215060811569671,0.182978663289765,0.21875,0.5172982090806519
chr13_109560000_110920000,1.58131493823396,1.497005549651,-0.335845449713654,-0.380255621732709,0.263902165682438,0.179214140769785,1.22945349308923,1.21136135610053,-0.509140714726317,-0.43504515297869,0.905368113005448,0.825080850547566,1.0,0.07029037035782443
chr13_113320000_113640000,2.5459434676366,2.36688000683479,1.28888586168103,1.13830905622906,1.0230735324472,1.13049013822312,2.50784771217448,2.42540666663947,0.706479451229854,1.18473274982215,2.01681768294256,2.04467492567438,0.3125,0.2320628542385157
chr14_20720000_21600000,0.835783742118916,0.751423900240362,0.769953230457089,0.938475321174767,0.508876333364219,0.616687477448748,0.625955346090178,0.789621066154051,1.19090819275819,1.01565098119078,0.587320496553767,0.732092517619593,0.3125,0.08672476592707634
chr14_21600000_22160000,0.542359884065913,0.359773923389859,-0.139067135328284,-0.116941532879356,-0.124193969089357,-0.23043839606718,0.794243312861517,0.77394817511704,0.726246619273726,1.04090525865934,-0.0905028717941941,-0.0954844756960263,0.03125,0.4763105407216346
chr14_23640000_24000000,0.833957848125445,0.786589492080242,1.05054799578344,1.21031506873241,0.836571327694267,0.85859526738277,1.5051658490848,1.56270357026395,1.15877643290223,1.28941028416287,0.923069214908895,0.970434438337059,0.03125,0.3054971316435383
chr14_29200000_30040000,-1.30551020739185,-1.33799917035919,-1.76111301551222,-1.69240140561237,-1.61153001888613,-1.75221730466221,-1.0164440751305,-0.854189489419064,-1.25338538506162,-1.10485547704251,-1.69860857070589,-1.71424793969033,0.09375,0.30317336422900953
